-591.0856,141.6954,-32.328167,52.88066,14.743037,8.853912,-12.758664,13.522611,-11.045798,10.366717,-16.857481,1.9560138,2.6156545,-12.36215,-3.0041597,-0.5954434,-10.563961,-2.7735791,-5.7674685,-11.051781,2.0899885,-7.88413,-1.2291996,-5.6495175
-581.548,72.71024,12.3011465,42.108513,19.121992,16.125301,-10.563801,5.193289,-12.505572,10.220837,-26.430737,-0.039319728,-3.0881457,0.685611,-20.121477,2.7219222,-13.475086,-4.0158973,1.1807113,-1.3543427,-3.332168,-1.3091229,-9.967737,3.317605
-561.0309,157.84506,-22.156277,20.59881,-23.08801,-9.744629,4.8968887,29.763626,-1.6224782,7.118676,-12.537669,1.2963246,15.85689,1.8821757,-6.8258605,8.210336,-26.416323,-9.54433,4.27262,-9.073739,-3.7935176,-4.570105,-4.9367604,-1.3094666
-527.50745,148.97739,-54.416946,34.844223,13.181629,7.3485794,-15.440079,16.56898,-7.9793577,12.171234,-11.870625,-11.675628,6.4763823,-3.7671041,-3.648291,-4.061506,-19.353685,0.76773787,-2.7586656,-10.006734,-4.485693,-1.4090483,-4.773617,-1.6139838
-513.0797,112.95393,-18.132244,26.89748,10.159358,-3.6477265,-20.38357,18.656742,-4.141072,9.621725,-19.394506,2.9486964,10.736923,-2.4466405,-11.047785,7.4252963,-22.877441,1.156485,-9.1354885,-3.4983723,-3.3160732,-1.6438822,-4.2710366,-1.2305775
-520.8512,160.7845,-37.701786,29.171434,6.123315,-8.325038,-23.795517,8.967002,-18.439636,21.334799,-22.411524,-10.828214,20.420544,-5.261013,1.5429136,1.0232071,-15.549664,-8.82684,-1.4865929,-8.708445,-13.188204,1.084329,-6.1449156,-6.1017847
-644.83,162.12119,17.998638,38.145393,4.6663404,3.876018,0.6861527,21.077482,-11.310486,3.0461862,-22.09474,-9.532912,-2.571292,-5.591842,-3.3658412,-3.0530622,-3.2102695,-8.080823,8.278517,-3.5763414,-3.0535707,-2.964369,-5.0001063,-2.7705348
-604.4179,145.29262,16.642588,27.693872,-28.272743,-19.975702,0.025805136,14.047057,-2.631306,10.9980545,-11.570834,-2.383623,3.7020638,2.1219373,-1.4187342,3.2314405,-8.252804,-11.2906885,-2.109069,-4.729751,-9.911022,1.6995744,-6.62668,-2.8092635
-600.299,156.91594,-3.2676017,18.617239,-18.250168,-17.190607,-16.508224,25.07371,-4.839513,7.3484306,-10.662028,-5.2343326,6.3219666,-4.039583,0.3096337,3.7409637,-12.916557,-15.091042,-3.0859222,-10.598857,-5.4634757,1.1495081,-1.1055315,-6.1910844
-588.1729,83.20844,0.117833935,68.98049,16.896158,20.788895,-22.130049,9.212367,-15.431134,2.960575,-31.36093,-6.395886,-1.6662632,-8.447403,-11.173396,-2.58286,-12.231812,-0.9765467,-7.178972,-10.962405,-1.872477,-5.1822085,-10.199937,-6.287503
-551.7018,160.78842,-32.77094,22.520824,3.7545948,28.120237,-22.206326,10.684295,-9.32419,15.381984,-15.424156,-10.914687,9.213409,-6.165227,-2.4665017,-0.29189503,-17.280584,-5.279363,0.46936327,-9.646219,1.7462487,-4.683651,-6.9412823,-3.4730592
-598.7804,167.58661,-21.716127,28.049452,-2.3045218,6.689507,-2.734316,20.615812,-14.57414,-0.91397786,-28.874525,3.2598472,23.32204,-1.062737,-3.5418372,2.7936096,-7.0043883,-14.630148,1.7674538,-6.272736,-9.84088,-6.003461,-4.112607,-6.3421025
-597.2862,144.41826,-12.225781,27.0823,14.671369,2.5936306,-17.499311,16.088263,-35.43184,-10.174178,-10.271948,-1.4856362,7.0290027,-5.524612,-0.36284706,-2.4580362,-11.851777,-12.67151,-5.3644557,-10.215842,-6.7114363,-2.9231143,-4.381263,-9.428489
-596.9774,92.61728,1.3893996,31.842813,5.8558855,25.041248,-21.232046,-0.09174296,-7.4470825,18.36243,-19.575567,-1.9468575,-2.9340098,-0.5307265,-3.2280257,0.51337594,-17.325335,-5.6433697,-6.2202616,-5.6801047,-2.1621602,-4.413146,-8.330508,0.7713512
-554.2988,1.4633802,-1.0640504,31.611372,-6.2310696,19.032824,-11.225197,6.3499107,-10.4451885,24.836786,-23.769796,11.443717,-1.8756602,2.3017437,-13.585971,11.591314,-21.848825,3.5922422,-6.632771,-6.7804294,-4.584144,-2.4076705,-11.797706,-0.9830762
-565.17206,124.165535,-15.221917,21.88152,-7.39339,21.763706,-9.36392,6.3238235,-17.642992,16.198835,-15.00613,-0.3705722,3.7493985,-3.1860232,-10.248478,-2.6838222,-11.738926,-5.158962,-1.3516846,-5.0305414,-5.9937997,-4.1302557,-11.613644,-5.344027
-558.85895,145.31306,-12.681939,15.951453,-34.91408,-9.500421,0.5981956,26.698938,-5.7408834,11.805111,-20.025414,0.2820777,19.761261,7.098226,-6.017692,8.03835,-24.792215,-13.727761,4.275522,-3.408046,-5.9835587,0.14083116,-3.7856777,-4.9644055
